Site,SpeciesName,PredSize
LimestoneBayPoint,Haustrum haustorium,28
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,25
LimestoneBayPoint,Haustrum haustorium,19
LimestoneBayPoint,Haustrum haustorium,36
LimestoneBayPoint,Haustrum haustorium,31
LimestoneBayPoint,Haustrum haustorium,32
LimestoneBayPoint,Haustrum haustorium,31
LimestoneBayPoint,Haustrum haustorium,24
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,36
LimestoneBayPoint,Haustrum haustorium,27
LimestoneBayPoint,Haustrum haustorium,33
LimestoneBayPoint,Haustrum haustorium,27
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,28
LimestoneBayPoint,Haustrum haustorium,18
LimestoneBayPoint,Haustrum haustorium,32
LimestoneBayPoint,Haustrum haustorium,25
LimestoneBayPoint,Haustrum haustorium,26
LimestoneBayPoint,Haustrum haustorium,30
LimestoneBayPoint,Haustrum haustorium,27
LimestoneBayPoint,Haustrum haustorium,24
LimestoneBayPoint,Haustrum haustorium,33
LimestoneBayPoint,Haustrum haustorium,18
LimestoneBayPoint,Haustrum haustorium,35
LimestoneBayPoint,Haustrum haustorium,17
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,23
LimestoneBayPoint,Haustrum haustorium,49
LimestoneBayPoint,Haustrum haustorium,24
LimestoneBayPoint,Haustrum haustorium,43
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,44
LimestoneBayPoint,Haustrum haustorium,28
LimestoneBayPoint,Haustrum haustorium,41
LimestoneBayPoint,Haustrum haustorium,30
LimestoneBayPoint,Haustrum haustorium,50
LimestoneBayPoint,Haustrum haustorium,36
LimestoneBayPoint,Haustrum haustorium,42
LimestoneBayPoint,Haustrum haustorium,32
LimestoneBayPoint,Haustrum haustorium,23
LimestoneBayPoint,Haustrum haustorium,41
LimestoneBayPoint,Haustrum haustorium,30
LimestoneBayPoint,Haustrum haustorium,28
LimestoneBayPoint,Haustrum haustorium,30
LimestoneBayPoint,Haustrum haustorium,34
LimestoneBayPoint,Haustrum haustorium,47
LimestoneBayPoint,Haustrum haustorium,45
LimestoneBayPoint,Haustrum haustorium,42
LimestoneBayPoint,Haustrum haustorium,32
LimestoneBayPoint,Haustrum haustorium,27
LimestoneBayPoint,Haustrum haustorium,30
LimestoneBayPoint,Haustrum haustorium,27
LimestoneBayPoint,Haustrum haustorium,25
LimestoneBayPoint,Haustrum haustorium,43
LimestoneBayPoint,Haustrum haustorium,21
LimestoneBayPoint,Haustrum haustorium,29
LimestoneBayPoint,Haustrum haustorium,24
LimestoneBayPoint,Haustrum haustorium,21
LimestoneBayPoint,Haustrum scobina,15
LimestoneBayPoint,Haustrum scobina,17
LimestoneBayPoint,Haustrum scobina,16
LimestoneBayPoint,Haustrum scobina,16
LimestoneBayPoint,Haustrum scobina,16
LimestoneBayPoint,Haustrum scobina,16
LimestoneBayPoint,Haustrum scobina,17
LimestoneBayPoint,Haustrum scobina,18
LimestoneBayPoint,Haustrum scobina,19
LimestoneBayPoint,Haustrum scobina,17
LimestoneBayPoint,Haustrum scobina,18
LimestoneBayPoint,Haustrum scobina,18
Raramai,Haustrum haustorium,43
Raramai,Haustrum haustorium,45
Raramai,Haustrum haustorium,42
Raramai,Haustrum haustorium,25
Raramai,Haustrum haustorium,41
Raramai,Haustrum haustorium,31
Raramai,Haustrum haustorium,28
Raramai,Haustrum haustorium,32
Raramai,Haustrum scobina,14
Raramai,Haustrum scobina,16
Raramai,Haustrum haustorium,46
Raramai,Haustrum haustorium,34
Raramai,Haustrum haustorium,36
Raramai,Haustrum haustorium,53
Raramai,Haustrum haustorium,36
Raramai,Haustrum haustorium,42
Raramai,Haustrum haustorium,28
Raramai,Haustrum haustorium,7
Raramai,Haustrum haustorium,19
Raramai,Haustrum haustorium,16
Raramai,Haustrum haustorium,14
Raramai,Haustrum haustorium,12
Raramai,Haustrum haustorium,28
Raramai,Haustrum haustorium,41
Raramai,Haustrum haustorium,33
Raramai,Haustrum haustorium,36
Raramai,Haustrum haustorium,28
Raramai,Haustrum haustorium,43
Raramai,Haustrum haustorium,17
Raramai,Haustrum haustorium,17
Raramai,Haustrum haustorium,24
Raramai,Haustrum haustorium,22
Raramai,Haustrum haustorium,33
Raramai,Haustrum haustorium,28
Raramai,Haustrum haustorium,14
Raramai,Haustrum haustorium,23
Raramai,Haustrum haustorium,11
Raramai,Haustrum haustorium,13
Raramai,Haustrum haustorium,28
Raramai,Haustrum haustorium,30
Raramai,Haustrum haustorium,26
Raramai,Haustrum haustorium,36
Raramai,Haustrum haustorium,36
Raramai,Haustrum haustorium,24
Raramai,Haustrum haustorium,40
Raramai,Haustrum haustorium,20
FirstBay,Haustrum haustorium,29
FirstBay,Haustrum haustorium,32
FirstBay,Haustrum haustorium,36
FirstBay,Haustrum haustorium,41
FirstBay,Haustrum haustorium,36
FirstBay,Haustrum haustorium,36
FirstBay,Haustrum haustorium,42
FirstBay,Haustrum haustorium,35
FirstBay,Haustrum haustorium,31
FirstBay,Haustrum haustorium,36
FirstBay,Haustrum haustorium,32
FirstBay,Haustrum haustorium,11
FirstBay,Haustrum haustorium,45
FirstBay,Haustrum haustorium,35
FirstBay,Haustrum haustorium,39
FirstBay,Haustrum haustorium,33
FirstBay,Haustrum haustorium,42
FirstBay,Haustrum haustorium,51
FirstBay,Haustrum haustorium,22
FirstBay,Haustrum haustorium,22
FirstBay,Haustrum scobina,13
FirstBay,Haustrum scobina,13
FirstBay,Haustrum scobina,12
FirstBay,Haustrum scobina,11
FirstBay,Haustrum scobina,12
FirstBay,Haustrum scobina,11
FirstBay,Haustrum scobina,15
FirstBay,Haustrum scobina,12
LighthouseReef,Haustrum haustorium,31
FirstBay,Haustrum haustorium,32
FirstBay,Haustrum haustorium,44
FirstBay,Haustrum haustorium,38
FirstBay,Haustrum haustorium,44
FirstBay,Haustrum haustorium,43
FirstBay,Haustrum haustorium,41
FirstBay,Haustrum haustorium,32
FirstBay,Haustrum haustorium,24
FirstBay,Haustrum haustorium,39
FirstBay,Haustrum haustorium,52
FirstBay,Haustrum haustorium,22
FirstBay,Haustrum haustorium,18
FirstBay,Haustrum haustorium,49
FirstBay,Haustrum haustorium,23
WardBeach,Haustrum scobina,12
WardBeach,Haustrum scobina,14
WardBeach,Haustrum scobina,16
WardBeach,Haustrum scobina,12
WardBeach,Haustrum scobina,13
WardBeach,Haustrum scobina,19
WardBeach,Haustrum scobina,17
WardBeach,Haustrum scobina,10
WardBeach,Haustrum haustorium,25
WardBeach,Haustrum haustorium,32
WardBeach,Haustrum haustorium,30
WardBeach,Haustrum haustorium,32
WardBeach,Haustrum haustorium,34
WardBeach,Haustrum haustorium,41
WardBeach,Haustrum scobina,10
WardBeach,Haustrum scobina,13
WardBeach,Haustrum haustorium,38
WardBeach,Haustrum haustorium,29
WardBeach,Haustrum haustorium,41
WardBeach,Haustrum haustorium,40
WardBeach,Haustrum haustorium,32
WardBeach,Haustrum haustorium,30
Opunake,Haustrum haustorium,33
Opunake,Haustrum haustorium,40
Opunake,Haustrum haustorium,26
Opunake,Haustrum haustorium,50
Opunake,Haustrum haustorium,52
Opunake,Haustrum haustorium,28
Opunake,Haustrum haustorium,55
Opunake,Haustrum haustorium,32
Opunake,Haustrum haustorium,59
Opunake,Haustrum haustorium,33
Opunake,Haustrum haustorium,21
Opunake,Haustrum haustorium,45
Opunake,Haustrum haustorium,30
Opunake,Haustrum haustorium,22
Opunake,Haustrum haustorium,55
Opunake,Haustrum haustorium,29
Opunake,Haustrum haustorium,40
Opunake,Haustrum haustorium,21
Opunake,Haustrum haustorium,35
Opunake,Haustrum haustorium,29
Opunake,Haustrum haustorium,29
Opunake,Haustrum haustorium,44
Opunake,Haustrum haustorium,22
Opunake,Haustrum haustorium,54
Opunake,Haustrum haustorium,18
Opunake,Haustrum haustorium,14
Opunake,Haustrum haustorium,48
Opunake,Haustrum haustorium,20
Opunake,Haustrum haustorium,28
Opunake,Haustrum haustorium,41
Opunake,Haustrum haustorium,40
Opunake,Haustrum haustorium,24
Opunake,Haustrum haustorium,20
Opunake,Haustrum haustorium,44
Opunake,Haustrum haustorium,15
Opunake,Haustrum haustorium,18
Opunake,Haustrum haustorium,32
Opunake,Haustrum haustorium,52
Opunake,Haustrum haustorium,57
Opunake,Haustrum haustorium,22
Opunake,Haustrum haustorium,21
Opunake,Haustrum haustorium,51
Opunake,Haustrum haustorium,51
Opunake,Haustrum haustorium,17
Opunake,Haustrum haustorium,39
Opunake,Haustrum haustorium,34
Opunake,Haustrum haustorium,34
Opunake,Haustrum haustorium,51
Opunake,Haustrum haustorium,36
Opunake,Haustrum haustorium,35
Opunake,Haustrum haustorium,40
Opunake,Haustrum haustorium,28
Opunake,Haustrum haustorium,44
Opunake,Haustrum haustorium,48
Opunake,Haustrum haustorium,37
Opunake,Haustrum haustorium,20
Opunake,Haustrum haustorium,22
Opunake,Haustrum haustorium,29
Opunake,Haustrum haustorium,26
Opunake,Haustrum haustorium,44
Opunake,Haustrum scobina,23
Opunake,Haustrum haustorium,44
Opunake,Haustrum haustorium,46
Opunake,Haustrum haustorium,47
Opunake,Haustrum haustorium,45
Opunake,Haustrum haustorium,44
Opunake,Haustrum haustorium,44
Opunake,Haustrum haustorium,35
Opunake,Haustrum haustorium,25
Opunake,Haustrum haustorium,31
Opunake,Haustrum haustorium,31
Opunake,Haustrum haustorium,40
Opunake,Haustrum haustorium,20
TungutuPoint,Haustrum haustorium,26
TungutuPoint,Haustrum haustorium,34
TungutuPoint,Haustrum haustorium,26
TungutuPoint,Haustrum haustorium,46
TungutuPoint,Haustrum haustorium,40
TungutuPoint,Haustrum haustorium,30
TungutuPoint,Haustrum haustorium,23
TungutuPoint,Haustrum haustorium,18
TungutuPoint,Haustrum haustorium,30
TungutuPoint,Haustrum haustorium,13
TungutuPoint,Haustrum haustorium,32
TungutuPoint,Haustrum haustorium,18
TungutuPoint,Haustrum haustorium,27
TungutuPoint,Haustrum haustorium,41
TungutuPoint,Haustrum haustorium,25
TungutuPoint,Haustrum haustorium,20
TungutuPoint,Haustrum scobina,25
TungutuPoint,Haustrum scobina,23
TungutuPoint,Haustrum scobina,24
TungutuPoint,Haustrum scobina,24
TungutuPoint,Haustrum scobina,24
TungutuPoint,Haustrum scobina,26
TungutuPoint,Haustrum scobina,28
TungutuPoint,Haustrum scobina,31
TungutuPoint,Haustrum scobina,31
TungutuPoint,Haustrum scobina,29
TungutuPoint,Haustrum scobina,31
TungutuPoint,Haustrum scobina,29
TungutuPoint,Haustrum haustorium,44
TungutuPoint,Haustrum haustorium,25
TungutuPoint,Haustrum haustorium,19
TungutuPoint,Haustrum haustorium,16
TungutuPoint,Haustrum haustorium,45
TungutuPoint,Haustrum haustorium,23
TungutuPoint,Haustrum haustorium,24
TungutuPoint,Haustrum haustorium,22
TungutuPoint,Haustrum haustorium,25
TungutuPoint,Haustrum haustorium,18
TungutuPoint,Haustrum haustorium,13
TungutuPoint,Haustrum haustorium,13
TungutuPoint,Haustrum haustorium,16
TungutuPoint,Haustrum haustorium,17
TungutuPoint,Haustrum haustorium,18
TungutuPoint,Haustrum haustorium,25
TungutuPoint,Haustrum haustorium,17
TungutuPoint,Haustrum haustorium,22
TungutuPoint,Haustrum haustorium,28
TungutuPoint,Haustrum haustorium,30
TungutuPoint,Haustrum haustorium,21
TungutuPoint,Haustrum haustorium,26
TungutuPoint,Haustrum haustorium,19
TungutuPoint,Haustrum haustorium,22
TungutuPoint,Haustrum haustorium,13
TungutuPoint,Haustrum haustorium,33
TungutuPoint,Haustrum haustorium,32
TungutuPoint,Haustrum haustorium,27
TungutuPoint,Haustrum haustorium,24
TungutuPoint,Haustrum haustorium,40
TungutuPoint,Haustrum haustorium,21
TungutuPoint,Haustrum haustorium,24
TungutuPoint,Haustrum haustorium,21
TungutuPoint,Haustrum haustorium,32
TungutuPoint,Haustrum haustorium,45
TungutuPoint,Haustrum haustorium,31
TungutuPoint,Haustrum haustorium,36
TungutuPoint,Haustrum haustorium,27
TungutuPoint,Haustrum haustorium,34
TungutuPoint,Haustrum haustorium,28
TungutuPoint,Haustrum haustorium,34
TungutuPoint,Haustrum haustorium,31
TungutuPoint,Haustrum haustorium,50
TungutuPoint,Haustrum haustorium,28
TungutuPoint,Haustrum haustorium,31
TungutuPoint,Haustrum haustorium,28
TungutuPoint,Haustrum haustorium,28
TungutuPoint,Haustrum haustorium,32
TungutuPoint,Haustrum haustorium,32
TungutuPoint,Haustrum haustorium,34
TungutuPoint,Haustrum haustorium,40
TungutuPoint,Haustrum haustorium,24
TungutuPoint,Haustrum haustorium,31
TungutuPoint,Haustrum haustorium,44
TungutuPoint,Haustrum haustorium,36
TungutuPoint,Haustrum haustorium,40
TungutuPoint,Haustrum haustorium,32
TeWerahiNorth,Haustrum haustorium,32
TeWerahiNorth,Haustrum scobina,18
TeWerahiNorth,Haustrum scobina,18
TeWerahiNorth,Haustrum scobina,19
TeWerahiNorth,Haustrum scobina,19
TeWerahiNorth,Haustrum scobina,20
TeWerahiNorth,Haustrum scobina,16
TeWerahiNorth,Haustrum scobina,17
TeWerahiNorth,Haustrum scobina,22
TeWerahiNorth,Haustrum scobina,21
TeWerahiNorth,Haustrum scobina,19
TeWerahiNorth,Haustrum scobina,22
TeWerahiNorth,Haustrum scobina,18
TeWerahiNorth,Haustrum scobina,17
TeWerahiNorth,Haustrum scobina,23
TeWerahiNorth,Haustrum scobina,17
TeWerahiNorth,Haustrum scobina,17
TeWerahiNorth,Haustrum scobina,20
TeWerahiNorth,Haustrum scobina,15
TeWerahiNorth,Haustrum scobina,17
TeWerahiNorth,Haustrum scobina,17
TeWerahiNorth,Haustrum scobina,16
TeWerahiNorth,Haustrum scobina,16
TeWerahiNorth,Haustrum scobina,20
TapotupotuBayWest,Haustrum scobina,18
TapotupotuBayWest,Haustrum scobina,18
TapotupotuBayWest,Haustrum scobina,15
TapotupotuBayWest,Haustrum scobina,15
TapotupotuBayWest,Haustrum scobina,15
TapotupotuBayWest,Haustrum scobina,17
TapotupotuBayWest,Haustrum scobina,14
TapotupotuBayWest,Haustrum haustorium,31
TapotupotuBayWest,Haustrum haustorium,20
TapotupotuBayWest,Haustrum haustorium,23
TapotupotuBayWest,Haustrum haustorium,37
TapotupotuBayWest,Haustrum haustorium,26
TapotupotuBayWest,Haustrum haustorium,21
TapotupotuBayWest,Haustrum haustorium,29
TapotupotuBayWest,Haustrum haustorium,41
TapotupotuBayWest,Haustrum haustorium,41
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,35
TapotupotuBayWest,Haustrum haustorium,18
TapotupotuBayWest,Haustrum haustorium,15
TapotupotuBayWest,Haustrum haustorium,17
TapotupotuBayWest,Haustrum haustorium,45
TapotupotuBayWest,Haustrum haustorium,29
TapotupotuBayWest,Haustrum haustorium,28
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,43
TapotupotuBayWest,Haustrum haustorium,42
TapotupotuBayWest,Haustrum haustorium,36
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,14
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,28
TapotupotuBayWest,Haustrum haustorium,24
TapotupotuBayWest,Haustrum haustorium,29
TapotupotuBayWest,Haustrum haustorium,14
TapotupotuBayWest,Haustrum haustorium,22
TapotupotuBayWest,Haustrum haustorium,24
TapotupotuBayWest,Haustrum haustorium,26
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,24
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,30
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,19
TapotupotuBayWest,Haustrum haustorium,19
TapotupotuBayWest,Haustrum haustorium,29
TapotupotuBayWest,Haustrum haustorium,29
TapotupotuBayWest,Haustrum haustorium,16
TapotupotuBayWest,Haustrum haustorium,23
TapotupotuBayWest,Haustrum haustorium,20
TapotupotuBayWest,Haustrum haustorium,24
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,31
TapotupotuBayWest,Haustrum haustorium,18
TapotupotuBayWest,Haustrum haustorium,21
TapotupotuBayWest,Haustrum haustorium,19
TapotupotuBayWest,Haustrum haustorium,20
TapotupotuBayWest,Haustrum haustorium,22
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum scobina,19
TapotupotuBayWest,Haustrum haustorium,13
TapotupotuBayWest,Haustrum haustorium,28
TapotupotuBayWest,Haustrum haustorium,42
TapotupotuBayWest,Haustrum haustorium,26
TapotupotuBayWest,Haustrum haustorium,17
TapotupotuBayWest,Haustrum haustorium,22
TapotupotuBayWest,Haustrum haustorium,22
TapotupotuBayWest,Haustrum haustorium,26
TapotupotuBayWest,Haustrum haustorium,27
TapotupotuBayWest,Haustrum haustorium,25
TapotupotuBayWest,Haustrum haustorium,34
TapotupotuBayWest,Haustrum scobina,21
TapotupotuBayWest,Haustrum haustorium,34
TapotupotuBayWest,Haustrum haustorium,35
TapotupotuBayWest,Haustrum haustorium,28
TapotupotuBayEast,Haustrum haustorium,38
TapotupotuBayEast,Haustrum haustorium,48
TapotupotuBayEast,Haustrum haustorium,36
TapotupotuBayEast,Haustrum haustorium,52
TapotupotuBayEast,Haustrum haustorium,46
TapotupotuBayEast,Haustrum haustorium,45
TapotupotuBayEast,Haustrum haustorium,50
TapotupotuBayEast,Haustrum haustorium,42
TapotupotuBayEast,Haustrum haustorium,24
TapotupotuBayEast,Haustrum haustorium,42
TapotupotuBayEast,Haustrum haustorium,31
TapotupotuBayEast,Haustrum haustorium,47
TapotupotuBayEast,Haustrum haustorium,25
TapotupotuBayEast,Haustrum haustorium,26
TapotupotuBayEast,Haustrum haustorium,42
TapotupotuBayEast,Haustrum haustorium,43
TapotupotuBayEast,Haustrum haustorium,32
TapotupotuBayEast,Haustrum haustorium,27
TapotupotuBayEast,Haustrum haustorium,27
TapotupotuBayEast,Haustrum haustorium,45
TapotupotuBayEast,Haustrum haustorium,51
TapotupotuBayEast,Haustrum haustorium,52
TapotupotuBayEast,Haustrum haustorium,49
TapotupotuBayEast,Haustrum scobina,19
LeighGoatIslandReserve,Haustrum haustorium,27
LeighGoatIslandReserve,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,42
LeighShadowRocks,Haustrum haustorium,31
LeighShadowRocks,Haustrum haustorium,23
LeighShadowRocks,Haustrum haustorium,44
LeighShadowRocks,Haustrum haustorium,23
LeighShadowRocks,Haustrum haustorium,17
LeighShadowRocks,Haustrum haustorium,36
LeighShadowRocks,Haustrum haustorium,32
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,32
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,21
LeighShadowRocks,Haustrum haustorium,35
LeighShadowRocks,Haustrum haustorium,32
LeighShadowRocks,Haustrum haustorium,37
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,38
LeighShadowRocks,Haustrum haustorium,19
LeighShadowRocks,Haustrum haustorium,18
LeighShadowRocks,Haustrum haustorium,33
LeighShadowRocks,Haustrum haustorium,33
LeighShadowRocks,Haustrum haustorium,28
LeighShadowRocks,Haustrum haustorium,26
LeighShadowRocks,Haustrum haustorium,25
LeighShadowRocks,Haustrum haustorium,36
LeighShadowRocks,Haustrum haustorium,35
LeighShadowRocks,Haustrum haustorium,36
LeighShadowRocks,Haustrum haustorium,24
LeighShadowRocks,Haustrum haustorium,21
LeighShadowRocks,Haustrum haustorium,28
LeighShadowRocks,Haustrum haustorium,38
LeighShadowRocks,Haustrum haustorium,42
LeighShadowRocks,Haustrum haustorium,33
LeighShadowRocks,Haustrum haustorium,34
LeighShadowRocks,Haustrum haustorium,42
LeighShadowRocks,Haustrum haustorium,33
LeighShadowRocks,Haustrum haustorium,32
LeighShadowRocks,Haustrum haustorium,37
LeighShadowRocks,Haustrum haustorium,26
LeighShadowRocks,Haustrum haustorium,34
LeighShadowRocks,Haustrum haustorium,38
LeighShadowRocks,Haustrum haustorium,46
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,32
LeighShadowRocks,Haustrum haustorium,36
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,34
LeighShadowRocks,Haustrum haustorium,38
LeighShadowRocks,Haustrum haustorium,34
LeighShadowRocks,Haustrum haustorium,32
LeighShadowRocks,Haustrum haustorium,31
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,24
LeighShadowRocks,Haustrum haustorium,40
LeighShadowRocks,Haustrum haustorium,46
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,24
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,26
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,28
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,28
LeighShadowRocks,Haustrum haustorium,43
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,28
LeighShadowRocks,Haustrum haustorium,30
LeighShadowRocks,Haustrum haustorium,39
LeighShadowRocks,Haustrum haustorium,26
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,31
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,29
LeighShadowRocks,Haustrum haustorium,28
LeighShadowRocks,Haustrum haustorium,27
LeighShadowRocks,Haustrum haustorium,26
LeighShadowRocks,Haustrum haustorium,34
LeighShadowRocks,Haustrum haustorium,22
